Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/button[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:11,17-01-2025 17:01:12,0.301s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[3]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:12,17-01-2025 17:01:12,0.251s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:12,17-01-2025 17:01:12,0.273s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:12,17-01-2025 17:01:12,0.287s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:12,17-01-2025 17:01:13,0.388s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:13,17-01-2025 17:01:13,0.585s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:13,17-01-2025 17:01:14,0.573s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:14,17-01-2025 17:01:15,0.561s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:15,17-01-2025 17:01:15,0.514s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:15,17-01-2025 17:01:15,0.362s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:15,17-01-2025 17:01:16,0.553s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:16,17-01-2025 17:01:17,0.603s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:17,17-01-2025 17:01:17,0.598s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:17,17-01-2025 17:01:18,0.604s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:18,17-01-2025 17:01:18,0.610s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:18,17-01-2025 17:01:19,0.586s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:19,17-01-2025 17:01:20,0.582s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:20,17-01-2025 17:01:20,0.501s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:20,17-01-2025 17:01:20,0.361s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:20,17-01-2025 17:01:21,0.573s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:21,17-01-2025 17:01:22,0.584s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:22,17-01-2025 17:01:22,0.579s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:01:22,17-01-2025 17:01:22,0.000s,PASSED
,,,,,,,
Test Cases/Customer/Product/RegressionTest_VerifyFleetFinancingPage_ElementsArePresent,Chrome 131.0.0.0,,,17-01-2025 17:01:22,17-01-2025 17:02:18,55.856s,PASSED
Start listener action : BeforeTestCase,Chrome 131.0.0.0,,,17-01-2025 17:01:22,17-01-2025 17:01:22,0.000s,PASSED
"click(findTestObject(""link_Content"", [""href"":""#"", ""text"":""Product""]))",Chrome 131.0.0.0,"Click Menu ""Product""",,17-01-2025 17:01:22,17-01-2025 17:01:23,0.504s,PASSED
"click(findTestObject(""link_Content"", [""href"":""/product/PembiayaanFleet"", ""text"":""Fleet Financing""]))",Chrome 131.0.0.0,"Click Menu ""Fleet Financing""",,17-01-2025 17:01:23,17-01-2025 17:01:23,0.611s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Fleet Financing""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:23,17-01-2025 17:01:25,1.821s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:25,17-01-2025 17:01:26,0.262s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""FINANCING FLOW""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:26,17-01-2025 17:01:26,0.263s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:26,17-01-2025 17:01:26,0.275s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[3]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:26,17-01-2025 17:01:26,0.286s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:26,17-01-2025 17:01:27,0.259s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:27,17-01-2025 17:01:27,0.275s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:27,17-01-2025 17:01:27,0.381s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:27,17-01-2025 17:01:28,0.604s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:28,17-01-2025 17:01:54,26.120s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:54,17-01-2025 17:01:55,0.599s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:55,17-01-2025 17:01:55,0.498s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:55,17-01-2025 17:01:55,0.361s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:55,17-01-2025 17:01:56,0.570s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:56,17-01-2025 17:01:57,0.571s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:57,17-01-2025 17:01:57,0.575s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:57,17-01-2025 17:01:58,0.560s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:58,17-01-2025 17:01:58,0.530s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:58,17-01-2025 17:01:59,0.557s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:01:59,17-01-2025 17:01:59,0.566s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:01:59,17-01-2025 17:02:00,0.491s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:00,17-01-2025 17:02:00,0.361s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:00,17-01-2025 17:02:01,0.576s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:01,17-01-2025 17:02:01,0.585s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:01,17-01-2025 17:02:02,0.589s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[9]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:02,17-01-2025 17:02:03,0.595s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[9]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:03,17-01-2025 17:02:03,0.565s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[10]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:03,17-01-2025 17:02:04,0.561s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[10]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:04,17-01-2025 17:02:04,0.584s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[9]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:04,17-01-2025 17:02:05,0.484s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[11]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:05,17-01-2025 17:02:05,0.381s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[11]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:05,17-01-2025 17:02:06,0.584s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[12]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:06,17-01-2025 17:02:06,0.548s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[12]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:06,17-01-2025 17:02:07,0.586s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[13]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:07,17-01-2025 17:02:07,0.581s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[13]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:07,17-01-2025 17:02:08,0.596s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[14]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:08,17-01-2025 17:02:09,0.561s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[14]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:09,17-01-2025 17:02:09,0.586s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[13]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:09,17-01-2025 17:02:10,0.490s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[15]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:10,17-01-2025 17:02:10,0.378s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[15]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:10,17-01-2025 17:02:11,0.565s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[16]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:11,17-01-2025 17:02:11,0.576s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[16]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:11,17-01-2025 17:02:12,0.578s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[17]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:12,17-01-2025 17:02:12,0.572s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[17]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:12,17-01-2025 17:02:13,0.596s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[18]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:13,17-01-2025 17:02:14,0.588s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[18]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:14,17-01-2025 17:02:14,0.568s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[17]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:14,17-01-2025 17:02:15,0.526s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[19]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:15,17-01-2025 17:02:15,0.375s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[19]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:15,17-01-2025 17:02:16,0.594s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[20]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:16,17-01-2025 17:02:16,0.598s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[20]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:16,17-01-2025 17:02:17,0.561s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[21]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:17,17-01-2025 17:02:17,0.583s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[21]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:17,17-01-2025 17:02:18,0.708s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:02:18,17-01-2025 17:02:18,0.001s,PASSED
,,,,,,,
Test Cases/Customer/Product/RegressionTest_VerifyUsedMotorcycleFinancingPage_ElementsArePresent,Chrome 131.0.0.0,,,17-01-2025 17:02:18,17-01-2025 17:02:41,22.971s,PASSED
Start listener action : BeforeTestCase,Chrome 131.0.0.0,,,17-01-2025 17:02:18,17-01-2025 17:02:18,0.000s,PASSED
"click(findTestObject(""link_Content"", [""href"":""#"", ""text"":""Product""]))",Chrome 131.0.0.0,"Click Menu ""Product""",,17-01-2025 17:02:18,17-01-2025 17:02:19,0.570s,PASSED
"click(findTestObject(""link_Content"", [""href"":""/product/MotorBekas"", ""text"":""Used Motorcycle Financing""]))",Chrome 131.0.0.0,"Click Menu ""Used Motorcycle Financing""",,17-01-2025 17:02:19,17-01-2025 17:02:20,0.657s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Used Motorcycle Financing""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:20,17-01-2025 17:02:21,1.007s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[2]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:21,17-01-2025 17:02:21,0.267s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Check estimated monthly installments for Used Motorcycle Financing, Simulation Here!""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:21,17-01-2025 17:02:21,0.276s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[3]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:21,17-01-2025 17:02:21,0.307s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""GSX"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:21,17-01-2025 17:02:22,0.729s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""AEROX 155 GP"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:22,17-01-2025 17:02:23,0.902s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""2020"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:23,17-01-2025 17:02:24,0.909s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""BANDUNG, KARAWANG, SUKABUMI, KARAWANG, MAJALENGKA"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:24,17-01-2025 17:02:25,1.096s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Success""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:25,17-01-2025 17:02:26,0.598s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Successfully Retrieved OTR Price Data""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:26,17-01-2025 17:02:26,0.316s,PASSED
"click(findTestObject(""lbl_Content"", [""text"":""OK""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:26,17-01-2025 17:02:26,0.432s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[6]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""11"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:26,17-01-2025 17:02:27,0.757s,PASSED
